Item Link,Title,New Price,Old Price,Availability
https://brickseek.com/walmart-inventory-checker/?sku=17474043,"Hyper Tough Screw-in Vinyl Coated Utility Screw Hook, Red",$0.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=396757123,"Great Value Everyday Soft Facial Tissues, 2 Ply, 80 Count",$0.92,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=522947343,Pedialyte Electrolyte,$4.98,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=888180,"Evenflo 26""-42"" Position & Lock Classic Pressure Mount Gate",$10.88,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=26542789,"Wilton Bake it Better Lasagna Roast Pan, 14.5 x 11-inch",$9.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=922888998,The Pioneer Woman Jade Dinner Plate,$7.56,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=45848369,Wilton Bake it Better Non-stick Angel Food Cake Pan,$9.17,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=444803833,"Mainstays Gold Nonstick Aluminized 9.5"" x 6.5"" Mini Sheet Pan, Toaster Oven Pan",$3.12,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=43153592,"Wilton Bake It Better Non-Stick Muffin and Cupcake Pan, 24-Cup",$14.18,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=672113136,"Mainstays Hillside 4-Drawer Dresser, Espresso Finish",$110.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=158679787,"Mainstays Hillside 4-Drawer Dresser, White Finish",$110.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=520265970,Shark VACMOP Disinfectant Cleaner Refill 2L Bottle,$5.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=15724190,"Lemi Shine Dish Detergent Booster, Gets Rid Of Hard Water Spots, 12 oz.",$3.66,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=30155138,KitchenAid Tilt-Head Flex Edge Beater,$24.88,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=675966204,"Galanz Express Wave 1.1 Cu.Ft Sensor Cooking Microwave Oven, Stainless Steel",$69.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=213696213,"OtterBox Defender Series Pro Phone Case for Apple iPhone SE (2nd Gen), iPhone 8, iPhone 7 - Blue",$24.99,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=410961966,"onn. Wireless Charging Pad with LED Lighting, 10W Wireless Charger Compatible with Samsung and iPhone 8/SE and Newer",$7.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=688921136,"Jurassic World Evolution 2, Frontier, Xbox Series X, Xbox One, SOS01683",$49.94,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=491637261,"Rage 2, Bethesda, PlayStation 4, 093155174078",$9.88,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=731574162,"DAY 2 Tom Clancy's Ghost Recon Breakpoint, Xbox One, 887256090531",$19.93,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=55885497,"The Crew 2, Ubisoft, Xbox One, 887256029067",$16.93,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=353738373,"Street Outlaws, Madcow, PlayStation 4, [Physical]",$16.93,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=643508070,"Assassin's Creed III Remastered, Ubisoft, Nintendo Switch, 887256039400",$17.93,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=838897742,"Hyper Tough 3-Outlet 9 Foot Fabric Candy Cane Extension Cord, Red",$4.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=852663215,Hyper Tough 36inch Cable Tie Natural 5Pcs,$3.72,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=295736527,Hyper Tough 36inch Cable Tie Uv Black 5Pcs,$3.72,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=886547095,Hyper Tough 80-Piece Electrical Connector Assortment with Storage Case,$7.74,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=518355001,Hyper Tough 18inch Cable Tie Natural 5Pcs,$2.44,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=459165861,Hyper Tough 14inch Cable Tie Uv Black 100Pcs,$8.44,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=793105651,Hyper Tough 8 inch Cable Tie Uv Black 20Pcs,$1.24,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=487711732,HT-150 Hyper Tough 150 ft Extension Cord Wrap,$0.98,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=350329741,Hyper Tough 8inch Cable Tie Natural 20Pcs,$1.24,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=698914932,"Hyper Tough 6 Outlet Power Strip with 2.5 ft Cord, White, Single Pack",$3.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=121414021,"Hyper Tough 6 Outlets Power Strip with 2.5 ft Cord, Black, Single Pack",$3.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=483074832,Hyper Tough 6FT 16AWG 2 Prong White Indoor Use Household Extension Cord,$3.47,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=694456393,Hyper Tough 12FT 16AWG 2 Prong White Indoor Household Extension Cord,$2.88,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=507967873,Cinch Straps with Write-On Label (Assorted 8-Pack ),$6.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=100589163,WIRE 14-2CU NM-B W/G 15',$12.34,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=412642823,"Baby Trend Sit Right 3-In-1 High Chair, Forest Party",$45.00,$59.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=28275674,"EverStart Plus Lead Acid Automotive Battery, Group Size 56 (12 Volt/590 CCA)",$99.84,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=9893222,"Wahl Mini Pro Touch Up Corded Trimmer Kit, Men or Women, 12pc, Blue - 9307",$14.32,$15.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=214622646,10CT SM PLT FARM,$0.25,$1.98,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=118687181,"Goodmark Halloween Glitter Spray, Gold, Net Wt. 3oz (85g)",$0.10,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=19306111,Corelle Square Splendor 22-oz Soup/Cereal Bowl,$4.42,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=297597476,Secret Treasures Women's and Women's Plus Velour Jogger,$7.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=729404575,"Transformers Rescue Bots Academy Salvage Converting Toy, 4.5-Inch Figure, Toys for Kids Ages 3 and Up",$4.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=591706525,"Pen+Gear Copy Paper, White, 2500 Sheets",$16.73,$18.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=16627480,"Hawaiian Tropic Sheer Touch Lotion Sunscreen SPF 30, 8 fl oz",$7.72,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=762482210,20-21 Panini Donruss Optic Basketball Value Pack,$15.98,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=979123394,onn. Car Cassette Adapter with Bluetooth Wireless Technology,$5.00,$8.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=975378724,"VANKYO Leisure 470 Mini Wifi Projector, 250'' Large Screen and 1080P Supported LCD Home Theater Projector",$115.00,$129.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=933852540,"SAMSUNG 65"" Class 4K Crystal UHD (2160P) LED Smart TV with HDR UN65TU7000",$498.00,$568.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=610257614,"Cocomelon Interactive Learning JJ Doll with Lights and Sounds, Preschool Ages 3 up by Just Play",$20.00,$24.97,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=51201194,Star Brite Hull Cleaner Gel Spray - 22 oz – For Stains & Scum Lines on Boat Hulls,$8.11,$8.12,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=262121313,"Zebco 202 Spincast Reel and Fishing Rod Combo, Tackle Included, Red/Black",$17.55,$17.56,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=10451707,"Dynasty Water Chestnuts Sliced, 8 Oz",$0.78,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=712274011,Franklin Sports Youth Baseball Pants - Gray - Size Medium,$7.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=592779000,Star Wars Mandalorian Little One Backpack,$4.50,$11.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=55885480,"Assassin's Creed: Origins, Ubisoft, PlayStation 4, 887256028398",$16.93,$19.93,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=2638180,"Evans Sports Whitetail Deer Solid Pine Ammo Box with Notched Finger-Joint Construction, Rugged Hardware, Size Is 14 1/2"" x 9"" x 10 1/8""",$19.73,$19.74,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=473534433,"Better Homes & Gardens Space Saving Velvet Clothing Hangers, 5 Pack, Black",$3.72,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=756483651,"CoComelon Official Plush Bedtime JJ Doll, 10IN with Sound",$14.97,$19.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=755801902,Onn. Digital Camo Gaming Headphones-pink,$17.00,$24.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=872542900,"Jumanji The Video Game, Bandai Namco, PlayStation 4, 819338020778",$16.93,$19.93,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=180930926,"SwissTech Men's and Big Men's Puffer Jacket, Up to Size 5XL",$6.00,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=462332991,"L.O.L. Surprise! Remix Kids Super Soft Microfiber Bedding Sheet Set, Pink and Purple",$18.59,$22.31,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=800790745,iPhone 12 mini Clear Case with MagSafe,$31.85,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=53966162,"Elder Scrolls V: Skyrim Special Edition, Bethesda Softworks, Xbox One, 093155171244",$16.93,$19.93,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=55463607,"Carlson Pet Products Easy Fit Plastic Adjustable Dog Gate, Gray, 42""L x 3""W x 23""H",$19.96,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=921376743,CAP Barbell 100 lb Vinyl Weight Set with bar,$46.14,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=866545298,Alesis Talent 61-Key Portable Keyboard with Built-In Speakers,$75.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=507060083,Lenovo Smart Clock Gen 2 - Grey + Color Smart Bulb,$24.88,$39.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=163275468,"PAW Patrol, Chase Movie Hero Paws with 10 Sounds and Phrases",$9.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=941448468,"Golden Girls Men's All Over Print Sleep Pants, Sizes S-2XL",$1.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=779269358,Dragon Ball Z Goku Men's and Big Men's Graphic T-Shirt,$1.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=599342265,"Fitbit Charge 4 (NFC) Activity Fitness Tracker, Black",$79.00,$129.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=761849623,Riders Republic: Limited Edition - PlayStation 5,$39.82,$49.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=371272615,"PAW Patrol 2-Piece Comforter and Sham Set, Kids Bedding, Twin/Full",$12.75,$24.23,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=43984062,"e.l.f. Cosmetics Expert Liquid Liner, Jet Black",$2.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=362150914,"Way To Celebrate Color Changing 25-Ounce Plastic Tumblers, Assorted Harvest Colors",$1.00,$4.98,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=239367449,"Hoover Pro Clean Pet Carpet Cleaner, FH51010",$129.00,$149.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=576710187,"Shark EZ Robot Vacuum with Self-Empty Base, Bagless, Works with Google Assistant, White (RV913S)",$249.00,$288.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=842647132,"Shark VACMOP™ Cordless Hard Floor Vacuum Mop with Disposable VACMOP Pad, VM200",$69.00,$78.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=314468539,Shakespeare Disney Frozen Children's Reel and Fishing Rod Combo,$9.84,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=216898722,Swiss Tech Adult Unisex Reflective Black Backpack with Adjustable Straps,$7.00,$17.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=398525536,"Sharper Image Socket Shelf 8 Port Surge Protector Wall Outlet, As Seen On TV",$9.00,$17.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=578528161,"Zebco 202 Spincast Reel and Fishing Rod Combo, Tackle Included, Pink",$17.57,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=842370163,"Godfall, Gearbox, PlayStation 5, (Physical Edition)",$19.93,$39.82,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=10315052,"Great Value Salted Sweet Cream Butter, 16 oz, 4 Sticks",$2.74,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=282495565,"Way to Celebrate, Opp Houndstooth Dish Cloth, Black and White, 12"" x 12"", 2 Piece",$0.10,$0.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=54779123,Franklin Sports Probrite Neon Rubber Teeball - 1 Ball - Colors Vary,$1.53,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=151376058,"Ozark Trail 3/8""x25' Polypropylene Marine/Boating Braided Utility Line - Multi-Color",$2.74,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=220098820,"The Pioneer Woman 12-Pieces Porcelain Enamel Classic Ceramic Cookware Set, Ombre Teal",$87.00,$99.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=664157060,The Pioneer Woman Breezy Blossoms Table Lamp,$21.00,$34.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=572672837,Skullcandy Sesh XT Evo True Wireless Earbuds | Bluetooth 5.0 | 24+ Hours of Battery | IP55 Water/Sweat Resistance | Tile Finding Technology | Premium Sound,$39.88,$49.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=55334989,"Re-Play 3-Pack Divided Plates, BPA-Free",$1.95,$2.83,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=447460696,Immortals Fenyx Rising - Nintendo Switch,$29.83,$49.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=940686203,Modern Moments by Gerber Baby Girls Pink Cable Knit Blanket,$10.00,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=686484038,"Better Homes & Gardens Candied Caramel Pecan Single-Wick Jar Candle, 18 oz.",$5.00,$5.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=134295015,"Mongoose Capture Adult Bicycle Helmet with camera mount, ages 14+, black",$23.43,$29.96,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=122744020,"L.O.L. Surprise! Kids Reversible Comforter and Sham, 2-Piece Set, Twin/Full, Microfiber",$7.97,$22.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=136438394,Forever Bride R-26816 Sterling Silver Foreverbride 1/3 Carat Diamond Miracle Plate Cushion Bridal Set,$49.00,$124.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=983067321,Brilliance Fine Jw 10k Wg Bfj Oval Trd Tanz And Cz Necklace,$89.00,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=602941005,"Shark VACMOP Cordless Hard Floor Vacuum Mop with Disposable VACMOP Pad, VM190",$15.00,$54.00,In Stock
