Item Link,Title,New Price,Old Price,Availability
https://brickseek.com/walmart-inventory-checker/?sku=248185975,"Star Wars Baby Yoda Exclusive Girls Cosplay Hood and Shorts, 2-Piece Outfit Set, Sizes 4-10",$5.00,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=722155913,"Athletic Works Men's Mesh Boxer Brief, 3-pack",$7.00,$11.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=51503797,"Tech Deck, Sk8shop Bonus Pack (Styles Vary)",$5.67,$12.88,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=975475722,LEGO Disney Bruni the Salamander Buildable Character 43186; Building Toy for Kids (96 Pieces),$7.80,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=499822624,Super Street the Game (Other),$9.88,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=947840966,Fgteev Giant Tv Mystery Pack Series 3,$29.00,$39.73,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=800508381,LeapFrog LeapStart Preschool Success System and Book Bundle,$19.91,$27.87,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=162516663,"Dial Complete Antibacterial Foaming Hand Wash, Fresh Lavender for the Kitchen, 7.5 Ounce",$1.58,$1.84,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=704978662,Time and Tru Women's Denim Jacket,$3.00,$5.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=54772213,FridaBaby NoseFrida the Snotsucker Saline Kit,$6.95,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=236622663,Reebok Women's and Women's Plus Lounge Joggers,$3.00,$9.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=793715043,"My Life As Stackable Doll Bed for 18"" Dolls",$10.98,$14.98,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=103474220,"Pen + Gear Composition Book, Wide Ruled, 100 Pages, 9.75"" x 7.5""",$0.50,$0.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=514381287,Disney Frozen 2 Anna & Elsa Snowflake High-Top Sneaker (Toddler Girls),$9.00,$16.87,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=750461921,LeapFrog LeapBuilders Safari Animals Learning Blocks Toy for Kids,$7.86,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=996476748,"SAMSUNG 32"" Class HD (720P) Smart LED TV UN32M4500",$15.00,$45.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=895607768,Cutetitos Babitos Furry Baby Friends – Collectible Surprise Stuffed Animals - Ages 3+ - Series 3 Candy,$1.74,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=51741793,"Brother SANEEDLEMIX 5 Pc Needles, 2 Pc 11/75, 2 Pc 14/90 and 1 Pc 16/100",$3.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=110507178,"Farming Simulator 19 Platinum, Maximum Games, Xbox One, 859529007478",$19.93,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=721869217,"Mainstays Summer 30-Ounce Color-Changing Stemless Wine Glass, Pink Tumbler",$1.00,$1.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=900095111,"Minnie Mouse Bow-Tel Hotel, 2-Sided Playset with Lights, Sounds, and Elevator, 20 Pieces, Includes Minnie Mouse, Daisy Duck, and Snowpuff Figures",$37.08,$49.44,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=564541767,"Hot Words, Word Guessing Party Game, Board Game for Ages 12 & up, by Spin Master",$10.63,$11.89,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=980021892,"Bakugan: Champions of Vestroia, Warner Bros, Nintendo Switch",$29.83,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=336948615,Boost Mobile Motorola MOTO E,$17.00,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=402389539,"Mainstays Summer 34-Ounce Color-Changing Plastic Tumbler, Blue",$0.50,$1.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=730205603,"Hanes Men's Super Value Pack Assorted Boxer Briefs, 10 Pack",$17.96,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=822213850,"Rainbow High Bella Parker – Pink Fashion Doll with 2 Complete Mix & Match Outfits and Accessories, Toys for Kids 6-12 Years Old",$7.11,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=172791308,"Viviscal Hair Growth Supplement for Women, 60 Tablets",$29.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=648267237,"onn. 8"" Tablet Pro, 32GB Storage, 2GB RAM, Android 10, 2.0 GHz Octa-Core Processor, HD Display",$69.00,$79.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=335200898,"Mainstays Summer 36-Ounce Color-Changing Plastic Hydration Tumbler, Blue",$1.50,$2.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=156596953,Mainstays Oval Storage Bin,$0.50,$0.98,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=553359536,"Thomas & Friends Walking Bridge Motorized Train Set, 32 Pieces",$26.16,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=107529765,"Sterilite, 18 Gal./68 L Tote, Stadium Blue",$4.50,$5.98,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=764736815,"Mega Bloks First Builders Pull-Along Puppy with Big Building Blocks, Building Toys for Toddlers (16 Pieces)",$10.48,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=44432755,Mega Morphibian,$4.97,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=239806706,"Better Homes & Gardens Laundry Basket , Laundry Caddy , Metal Laundry Caddy",$9.77,$11.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=406501609,"Monster Jam, Dirt Starter Set, Featuring 8oz of Monster Dirt and 1:64 Scale Die-Cast Monster Jam Truck (Styles May Vary)",$1.00,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=517071031,George Men's Faux Fur Lined Trapper Moccasin Slipper,$3.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=997598105,"Spin Master Games Nickelodeon Blue's Clues Find the Clues, Matching Board Game",$1.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=542264872,"FailFix - Preppi.Posh Total Makeover Doll Pack - 8.5"" inch Fashion Doll",$6.68,$9.50,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=745961327,Goliath Virus Card Game - The Contagiously Fun Card Game For Ages 8 and Up,$4.99,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=115587987,Braun Series 3 310s Men's Wet Dry Electric Shaver with Charging Stand,$34.97,$39.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=263539418,"Operation Game: Star Wars The Mandalorian Edition Game, Ages 6 and Up, 1+ Players",$6.71,$15.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=367066762,Mega Construx Masters of the Universe Skeletor Skull (Styles May Vary),$6.98,$9.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=611710411,Pomsies Bubbles - Interactive Plush Toy (Narwhal),$2.50,$4.38,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=878973180,Blippi Ball Pit Surprise - Styles May Vary (In Store Pick Up Only),$2.91,$3.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=557198439,Barbie Chelsea Can Be Blonde Chelsea Doll & Dog Trainer Playset,$5.88,$11.09,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=213159203,"Febreze Odor-Eliminating Fade Defy PLUG Air Freshener Refill, Lilac and Violet, (1) .87 fl. oz.",$4.00,$4.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=881668043,Cutetitos Pizzaitos - Surprise Stuffed Animals - Collectible Pizza Plush - Series 5,$4.13,$5.16,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=876618624,Cra-Z-Art Disney Frozen II Slushy Treat Maker Play Cooking Set,$9.19,$14.98,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=961575269,Masters Of The Universe Origins 5.5-In Action Figure (Character May Vary),$11.19,$14.92,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=387100430,No Boundaries Mini Beach Backpack,$11.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=12511806,"CLEAR CARE Contact Lens Cleaning and Disinfecting Solution, Twin Pack",$4.24,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=606995562,"Ryan’s World Vending Surprise, 16-surprises inside, Role Play, Ages 3 Up, by Just Play",$30.00,$35.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=653229204,Better Homes & Gardens Antique Farmhouse-Style White Galvanized Ice Bucket Set,$7.00,$10.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=273079424,Barbie Skipper Babysitters Inc. Nap 'n Nurture Nursery Dolls Playset,$7.47,$23.88,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=887793674,PRG MMPR DINO MEGAZORD AST,$9.05,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=24389674,New Bright 1:24 Scale Radio Control Full Function Trucks,$5.98,$7.48,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=153914896,"Disney Raya and the Last Dragon 14 inch Raya Warrior Doll with 11 points of articulation includes removable cape, hat and sword",$16.67,$18.66,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=45836708,EveryDrop Ice and Water Refrigerator Filter #1 OEM Replacement NEW Package Security Hologram,$47.84,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=780294349,"Barbie 28-Inch Best Fashion Friend Princess Adventure Doll, Black Hair, Ages 3 +",$7.46,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=873253,"Hanes Men's White V-Neck Undershirts, 3 Pack",$2.00,$5.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=465845253,"Mainstays 10.5"" Plastic Plate - Multiple Colors",$0.25,$0.50,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=382903510,SHC LEGENDS AST,$13.91,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=413171831,LEGO Creator 3in1 Sports Car Toy 31100 Building Kit (134 Pieces),$7.38,$9.84,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=780491488,"Hanes Men's Super Value Pack White Crew T-Shirt Undershirts, 10 Pack",$17.96,$23.96,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=677469552,"Cricut Easy Press 2, Emerald, 9"" x 9""",$125.61,$159.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=528816017,Hello Bello Overnight Club Box Diapers - Snoozy Sloths & Sleepy Campers - Size 5 (58ct),$5.00,$23.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=778857194,Hello Bello Club Box Diapers - Stuck On You & Watery Melons - Size 6 (54ct),$5.00,$7.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=312784263,1 LEGO Minifigures Looney Tunes 71030 Cool Building Toy (1 of 12 to Collect),$3.63,$4.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=119456611,"Febreze Odor-Eliminating Plug Air Freshener Refill, Jasmine and Lime",$4.00,$4.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=844994581,LEGO Star Wars: Revenge of the Sith General Grievous’s Starfighter 75286 Spacecraft Building Toy (487 Pieces),$59.96,$79.95,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=388450547,Barbie Color Reveal Doll With 7 Surprises For Kids 3 Years Old & Up (Styles May Vary),$4.02,$14.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=909839536,"NBA 2K21, 2K, Xbox Series X, 710425597145",$19.93,$29.83,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=153237084,"Play-Doh Mr. Potato Head Tater Creator Set, 8 Cans with 22 Ounces Total",$9.96,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=120941774,Arm & Hammer Invisible Spray Foot Powder,$6.97,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=589041538,Bluetooth Karaoke System - Black,$19.47,$28.08,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=230344111,Laser Battle Hunters Twin-Pack Remote Control Laser Tag Assault Vehicles 2.4GHz 4WD Toy RC Kids,$11.99,$29.98,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=496755476,"Cool Maker, Hollywood Hair Extension Maker with 12 Customizable Extensions and Accessories, for Kids Aged 8 and up",$11.54,$14.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=327838146,"FailFix @PrettyArtee Total Makeover Doll Pack, 8.5 inch Fashion Doll",$6.03,$8.99,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=899377072,LEGO DOTS Creative Party Kit 41926 DIY Craft Decorations Kit; Creative Group Play Activity (622 Pieces),$14.80,$20.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=199520989,"Nerf Rival Finisher XX-700 Blaster , Quick-Load Magazine, Includes 7 Rounds",$5.21,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=578754389,"Disney Frozen 2 Magic In Motion Queen Elsa Feature Doll sings ""Show Yourself"" from Frozen 2",$24.73,$27.92,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=989440742,Chocolate Pen - New & Improved! Play Cooking & Baking Toys,$12.80,$15.11,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=468136205,Cra-Z-Art Softee Dough Sweet Treats,$4.13,$6.73,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=759758080,"Ghostbusters Kenner Classics Ghostpopper Retro Blaster Action Toy, 6 Foam Pops Projectiles",$13.91,$19.87,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=961054793,Goliath Stuff Happens (PG-13),$3.99,$7.19,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=161786188,Canon CLI-271 Cyan Ink Tank Cartridge,$3.00,$12.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=768809668,"PAW Patrol, Chase’s 5-in-1 Ultimate Cruiser with Lights and Sounds, for Kids Aged 3 and up",$51.00,$68.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=634070878,"Lysol Surface Disinfectant Wipes, Lemon Scent, RAC99716, 6 Packs of 80",$2.00,$4.47,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=595877388,"Nerf Ultra Amp Motorized Blaster, 6-Dart Clip, Includes 6 Darts, for Kids Ages 8+",$11.95,$22.41,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=532716084,WWE Masters of the WWE Universe Action Figure (Styles May Vary),$11.19,$14.92,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=465129044,Barbie Chelsea Can Be Brunette Doll & Pizza Chef Playset,$5.88,$11.09,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=607405271,Mainstays 14-Ounce Scented Candle Lemon Leaves and Mint,$3.50,$5.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=175936371,"My Life As Laundry Room Play Set for 18"" Dolls, 6 Pieces Included",$4.99,$19.97,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=931077976,Mortal Kombat (DVD + Digital Copy),$17.96,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=285211946,LEGO Creator 3in1 Deep Sea Creatures 31088 Sea Animal Toy Building Kit,$9.00,$12.93,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=848879585,"Melissa & Doug Fire Truck Giant Floor Puzzle, 36 Piece",$2.22,$8.88,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=974475348,Peppa Pig Family Home Playset with 3 Figures and 10 Accessories,$29.86,$39.82,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=334271908,"Better Homes & Gardens Farmhouse-Style White Galvanized Square Tub, Small Size",$5.00,$6.94,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=348844121,LEGO Minecraft The Abandoned Mine 21166 Zombie Cave Playset with Action Figures (248 Pieces),$16.00,$19.99,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=822016853,"Cool Maker, GO GLAM Nail Stamper Salon for Manicures and Pedicures with 5 Patterns and Nail Dryer",$4.97,$14.71,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=754854535,Cra-Z-Art Be Inspired All in One Ultimate Lightweight Plastic Nail Spa,$19.78,$22.48,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=206492971,Mainstays 14-Ounce Scented Candle Bright Hibiscus,$3.50,$5.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=10828701,"HP 920 Ink Cartridge, Black (CD971AN)",$7.00,$17.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=421329998,Fast & Furious 1:10 Drift RC – Styles May Vary,$25.98,$39.97,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=734795528,Disney Frozen 2 Princess Anna and Elsa Sister Interactive Feature Doll 2 pack - Walmart Exclusive,$15.93,$44.25,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=205489764,Peppa Pig Shopping Mall Playset,$17.39,N/A,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=386054873,"VANKYO Performance V630W Native 1080P Projector, Full HD 5G Wifi Projector with LCD Display",$239.00,$269.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=977531052,Imaginext DC Super Friends Transforming Batmobile R/C Vehicle,$48.30,$59.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=288629037,Nerf Fortnite SP-L Nerf Elite Dart Blaster - Detachable Barrel and 6 Darts,$7.08,$12.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=872348655,"Monopoly Crazy For Cats Board Game for Kids Ages 8 and Up, for 2-4 Players",$9.23,$11.01,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=873499828,"VIZIO M-Series Quantum 65"" Class (64.5"" diag)4K HDR Smart TV M656-H4",$59.00,$99.00,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=336785984,"SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart QLED TV QN55Q60TB",$69.00,$169.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=316226539,"VIZIO 65"" Class 4k UHD LED SmartCast Smart TV HDR V-Series V655-H",$45.00,$124.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=45079143,"VTech, Sit-to-Stand Ultimate Alphabet Train, Ride-On Train Toy",$29.98,$34.97,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=234311050,"Build-A-Bear Workshop© Rainbow Friends Stuffing Station, 21 pieces, Accessories, Ages 3 Up, by Just Play",$14.00,$20.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=170676844,VTech PAW Patrol Mighty Pups Touch and Teach Word Book With Ryder,$13.92,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=973407148,Cra-Z-Art Be Inspired Rainbow Lava Lip Gloss,$2.11,$12.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=462702738,"Cool Maker, 2-in-1 KumiKreator, Necklace and Friendship Bracelet Maker Activity Kit, for Ages 8 and Up",$8.38,$19.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=459632157,"Hatchimals Pixies, Crystal Flyers Pink Magical Flying Pixie Toy, for Kids Aged 6 and up",$7.44,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=249261310,LEGO NINJAGO Legacy X-1 Ninja Charger 71737 Ninja Building Toy (599 Pieces),$30.00,$40.00,In Stock
